Open,High,Low,Close,Adj Close,Volume,SMA_50,SMA_200,Daily_Return
118.91999816894531,120.98999786376953,118.1500015258789,120.30000305175781,117.90170288085938,91183000,115.07459991455079,92.76802471160889,0.008720450250699674
119.55000305175781,120.66999816894531,118.95999908447266,119.38999938964844,117.00984191894531,74271000,115.20599990844727,92.96641220092773,-0.0075644525272193786
118.61000061035156,119.81999969482422,118.0,118.02999877929688,115.67693328857422,76322100,115.22019989013671,93.15474967956543,-0.011391243967704412
117.58999633789062,119.05999755859375,116.80999755859375,118.63999938964844,116.27478790283203,74113000,115.3231999206543,93.34143718719483,0.005168182806577715
118.63999938964844,118.7699966430664,117.29000091552734,117.33999633789062,115.00070190429688,73604300,115.4299998474121,93.52809967041016,-0.010957544322705348
117.18000030517578,117.62000274658203,113.75,113.8499984741211,111.58026885986328,127959300,115.3997998046875,93.69541217803955,-0.02974261098253128
113.91000366210938,115.8499984741211,112.58999633789062,115.16999816894531,112.87395477294922,113874200,115.39239974975585,93.87174968719482,0.011594200373434838
115.55000305175781,116.75,115.16999816894531,116.02999877929688,113.7168197631836,76499200,115.47039978027344,94.04289966583252,0.007467227785225905
116.56999969482422,117.48999786376953,116.22000122070312,116.58999633789062,114.2656478881836,46691300,115.59539978027344,94.21976215362548,0.0048263170256421795
116.97000122070312,120.97000122070312,116.80999755859375,119.05000305175781,116.6766128540039,169410200,115.83959991455077,94.40882465362549,0.021099637971836005
121.01000213623047,123.47000122070312,120.01000213623047,122.72000122070312,120.27345275878906,127728200,116.09239990234374,94.623674659729,0.030827367281542672
122.0199966430664,123.37000274658203,120.88999938964844,123.08000183105469,120.62625885009766,89004200,116.31779998779297,94.8345496749878,0.0029335121151452537
123.5199966430664,123.77999877929688,122.20999908447266,122.94000244140625,120.48905944824219,78967600,116.63419998168945,95.04887470245362,-0.0011374665873064016
122.5999984741211,122.86000061035156,121.5199966430664,122.25,119.81281280517578,78260400,116.91479995727539,95.26881221771241,-0.005612513646525374
122.30999755859375,124.56999969482422,122.25,123.75,121.28292083740234,86712000,117.14419998168945,95.51483722686767,0.012269938650306678
124.37000274658203,124.9800033569336,123.08999633789062,124.37999725341797,121.90035247802734,82225500,117.33259994506835,95.77663722991943,0.005090886896306879
124.52999877929688,125.94999694824219,121.0,121.77999877929688,119.35218048095703,115089200,117.48639999389648,96.01972473144531,-0.020903670457748325
120.5,123.87000274658203,120.1500015258789,123.23999786376953,120.7830810546875,81312200,117.635,96.29402473449707,0.011988824922872787
122.43000030517578,122.76000213623047,120.55000305175781,122.41000366210938,119.9696273803711,86939800,117.74740005493165,96.56437477111817,-0.00673477942264844
122.5999984741211,123.3499984741211,121.54000091552734,121.77999877929688,119.35218048095703,79184500,117.92260009765624,96.7997622680664,-0.005146678081568545
124.33999633789062,127.9000015258789,124.12999725341797,127.87999725341797,125.33057403564453,157243700,118.1502000427246,97.07751224517823,0.050090314791152
127.41000366210938,128.3699951171875,126.55999755859375,127.80999755859375,125.26197052001953,98208600,118.4431999206543,97.33813724517822,-0.0005473858017489563
128.89999389648438,129.5800018310547,128.0399932861328,128.6999969482422,126.13423919677734,94359800,118.71559982299804,97.61548721313477,0.006963456745552543
128.9600067138672,129.10000610351562,126.12000274658203,126.66000366210938,124.1349105834961,192541500,118.94939987182617,97.8874997329712,-0.015850764059871847
125.0199966430664,128.30999755859375,123.44999694824219,128.22999572753906,125.67359161376953,121251600,119.1745997619629,98.19593719482423,0.012395326227985448
131.61000061035156,134.41000366210938,129.64999389648438,131.8800048828125,129.2508544921875,168904800,119.32419982910156,98.49866222381591,0.028464550236973585
132.16000366210938,132.42999267578125,130.77999877929688,130.9600067138672,128.3491668701172,88223700,119.52139999389648,98.80917476654052,-0.006976024680639181
131.32000732421875,133.4600067138672,131.10000610351562,131.97000122070312,129.3390350341797,54930100,119.73699996948243,99.15873727798461,0.007712236217600754
133.99000549316406,137.33999633789062,133.50999450683594,136.69000244140625,133.96493530273438,124486200,120.05660003662109,99.49472478866578,0.035765713245766495
138.0500030517578,138.7899932861328,134.33999633789062,134.8699951171875,132.1812286376953,121047300,120.37360000610352,99.86631225585937,-0.013314853257091142
135.5800018310547,135.99000549316406,133.39999389648438,133.72000122070312,131.05413818359375,96452100,120.7283999633789,100.21883726119995,-0.008526684497060733
134.0800018310547,134.74000549316406,131.72000122070312,132.69000244140625,130.044677734375,99116600,121.03199996948243,100.5739497756958,-0.007702653080273847
133.52000427246094,133.61000061035156,126.76000213623047,129.41000366210938,126.83007049560547,143301900,121.28279998779297,100.91502479553223,-0.024719260825586842
128.88999938964844,131.74000549316406,128.42999267578125,131.00999450683594,128.39817810058594,97664900,121.58799987792969,101.28352476119996,0.01236373386484213
127.72000122070312,131.0500030517578,126.37999725341797,126.5999984741211,124.07608795166016,155088000,121.81919982910156,101.63606225967408,-0.0336615236823381
128.36000061035156,131.6300048828125,127.86000061035156,130.9199981689453,128.3099365234375,109578200,122.13659973144532,101.98206224441529,0.03412322074954277
132.42999267578125,132.6300048828125,130.22999572753906,132.0500030517578,129.41748046875,105158200,122.44559982299805,102.33541225433349,0.008631262592551314
129.19000244140625,130.1699981689453,128.5,128.97999572753906,126.40863800048828,100384500,122.80119979858398,102.65726222991944,-0.023248824333729434
128.5,129.69000244140625,126.86000061035156,128.8000030517578,126.23224639892578,91951100,123.07079986572266,102.99158723831177,-0.0013955084644402538
128.75999450683594,131.4499969482422,128.49000549316406,130.88999938964844,128.28057861328125,88636800,123.51139984130859,103.32752473831177,0.016226679257536736
130.8000030517578,131.0,128.75999450683594,128.91000366210938,126.34002685546875,90221800,123.91419998168945,103.65421226501465,-0.015127173479807188
128.77999877929688,130.22000122070312,127.0,127.13999938964844,124.60531616210938,111598500,124.2481999206543,103.98877475738526,-0.013730542410815172
127.77999877929688,128.7100067138672,126.94000244140625,127.83000183105469,125.28157043457031,90757300,124.50580001831055,104.3217622756958,0.005427107477730786
128.66000366210938,132.49000549316406,128.5500030517578,132.02999877929688,129.3978271484375,104319500,124.76580001831054,104.68014976501465,0.0328561127128284
133.8000030517578,139.6699981689453,133.58999633789062,136.8699951171875,134.14134216308594,120150900,125.12939987182617,105.0364122390747,0.03665830782882318
136.27999877929688,139.85000610351562,135.02000427246094,139.07000732421875,136.29750061035156,114459400,125.58440002441407,105.40747478485108,0.016073736286376095
143.07000732421875,145.08999633789062,136.5399932861328,142.9199981689453,140.07073974609375,157611700,126.1233999633789,105.78948726654053,0.027683832904034755
143.60000610351562,144.3000030517578,141.3699951171875,143.16000366210938,140.305908203125,98390600,126.5968000793457,106.1702997970581,0.0016792995818566414
143.42999267578125,144.3000030517578,140.41000366210938,142.05999755859375,139.2278594970703,140843800,127.05380004882812,106.53903728485108,-0.007683752971338942
139.52000427246094,141.99000549316406,136.6999969482422,137.08999633789062,134.3569793701172,142621100,127.41039993286132,106.86567478179931,-0.03498522670784365
135.8300018310547,136.74000549316406,130.2100067138672,131.9600067138672,129.32923889160156,177523800,127.64360000610351,107.16993732452393,-0.037420597863168426
133.75,135.3800048828125,130.92999267578125,134.13999938964844,131.4657745361328,106239800,127.93860000610351,107.48227481842041,0.01652010127968695
135.72999572753906,136.30999755859375,134.61000061035156,134.99000549316406,132.29884338378906,83305400,128.27780014038086,107.80372486114501,0.0063367087176327
135.75999450683594,135.77000427246094,133.61000061035156,133.94000244140625,131.26979064941406,89880900,128.583800201416,108.12726238250733,-0.007778376242906226
136.3000030517578,137.39999389648438,134.58999633789062,137.38999938964844,134.6509552001953,84183100,128.98480026245116,108.47874988555908,0.025757778746879012
137.35000610351562,137.4199981689453,135.86000061035156,136.75999450683594,134.2338409423828,75693800,129.44300018310548,108.81742485046387,-0.004585522131241526
136.02999877929688,136.9600067138672,134.9199981689453,136.91000366210938,134.38107299804688,71297200,129.87780029296874,109.1581873703003,0.0010968789214593766
136.6199951171875,137.8800048828125,135.85000610351562,136.00999450683594,133.49769592285156,76774200,130.27740020751952,109.4845248413086,-0.006573728224378961
136.47999572753906,136.99000549316406,134.39999389648438,135.38999938964844,132.88912963867188,73046600,130.6534002685547,109.80751232147217,-0.004558452630158305
135.89999389648438,136.38999938964844,133.77000427246094,135.1300048828125,132.6339569091797,64280000,130.97500030517577,110.1349373626709,-0.0019203376025409558
134.35000610351562,135.52999877929688,133.69000244140625,135.3699951171875,132.8695068359375,60145100,131.22800018310548,110.45212482452392,0.0017759951580194056
135.49000549316406,136.00999450683594,132.7899932861328,133.19000244140625,130.72976684570312,80576300,131.4302001953125,110.75082485198975,-0.016103957704172722
131.25,132.22000122070312,129.47000122070312,130.83999633789062,128.42318725585938,97918500,131.58820007324218,111.04368732452393,-0.017644012767020212
129.1999969482422,130.0,127.41000366210938,129.7100067138672,127.3140640258789,96856700,131.73740020751953,111.32578735351562,-0.008636423537534132
130.24000549316406,130.7100067138672,128.8000030517578,129.8699951171875,127.47109985351562,87668800,131.85980010986327,111.60318733215333,0.0012334314627955312
128.00999450683594,129.72000122070312,125.5999984741211,126.0,123.67259979248047,103916400,131.89220016479493,111.8573998260498,-0.029798993321709433
123.76000213623047,126.70999908447266,118.38999938964844,125.86000061035156,123.5351791381836,158273000,131.97380020141603,112.1070248413086,-0.0011111062670511318
124.94000244140625,125.55999755859375,122.2300033569336,125.3499984741211,123.03459167480469,111039900,132.01600021362304,112.34611232757568,-0.004052138358153767
124.68000030517578,126.45999908447266,120.54000091552734,120.98999786376953,118.75511169433594,148199500,131.98760009765624,112.5572998046875,-0.0347826139882379
122.58999633789062,124.8499984741211,121.19999694824219,121.26000213623047,119.02014923095703,164560400,131.9772001647949,112.77433731079101,0.002231624739467808
123.75,127.93000030517578,122.79000091552734,127.79000091552734,125.42951965332031,116307900,131.9754002380371,113.02872482299804,0.05385121774911972
128.41000366210938,128.72000122070312,125.01000213623047,125.12000274658203,122.808837890625,102260900,131.92160034179688,113.26739982604981,-0.02089363917220921
124.80999755859375,125.70999908447266,121.83999633789062,122.05999755859375,119.80536651611328,112966300,131.7888003540039,113.49306232452392,-0.024456562666370862
121.75,123.5999984741211,118.62000274658203,120.12999725341797,117.91100311279297,178155000,131.6582002258301,113.70001232147217,-0.015811898605432195
120.9800033569336,121.94000244140625,117.56999969482422,121.41999816894531,119.17717742919922,153766600,131.5220002746582,113.91568729400635,0.01073837463598748
120.93000030517578,121.0,116.20999908447266,116.36000061035156,114.21064758300781,154376600,131.21160018920898,114.0984497833252,-0.04167351041756073
119.02999877929688,122.05999755859375,118.79000091552734,121.08999633789062,118.85327911376953,129525800,131.01419998168944,114.30783725738526,0.04064967087253768
121.69000244140625,122.16999816894531,119.44999694824219,119.9800033569336,117.76378631591797,111943300,130.77440002441406,114.50912475585938,-0.009166677797724065
122.54000091552734,123.20999908447266,121.26000213623047,121.95999908447266,119.70722198486328,103026500,130.4797999572754,114.72301223754883,0.016502714386902317
120.4000015258789,121.16999816894531,119.16000366210938,121.02999877929688,118.79438781738281,88105100,130.2030000305176,114.93052474975586,-0.007625453527034254
121.41000366210938,124.0,120.41999816894531,123.98999786376953,121.69970703125,92403800,130.0083999633789,115.1526622390747,0.0244567389434609
125.69999694824219,127.22000122070312,124.72000122070312,125.56999969482422,123.25053405761719,115227900,129.86599990844726,115.38308723449707,0.012742978129499427
124.05000305175781,125.86000061035156,122.33999633789062,124.76000213623047,122.45549011230469,111932600,129.7729998779297,115.60457473754883,-0.006450565903976302
122.87999725341797,123.18000030517578,120.31999969482422,120.52999877929688,118.30362701416016,121229700,129.5633999633789,115.80304973602296,-0.033905124114334995
119.9000015258789,121.43000030517578,119.68000030517578,119.98999786376953,117.77359008789062,185549500,129.43119995117186,115.99659973144531,-0.004480220036475302
120.33000183105469,123.87000274658203,120.26000213623047,123.38999938964844,121.11078643798828,111912300,129.28059997558594,116.21064971923828,0.028335707862409354
123.33000183105469,124.23999786376953,122.13999938964844,122.54000091552734,120.27647399902344,95467100,129.09039993286132,116.40897472381592,-0.006888714468965329
122.81999969482422,122.9000015258789,120.06999969482422,120.08999633789062,117.87174224853516,88530500,128.91259994506837,116.59259971618653,-0.019993508726392273
119.54000091552734,121.66000366210938,119.0,120.58999633789062,118.36250305175781,98844700,128.74839981079103,116.765562210083,0.0041635441356262515
120.3499984741211,121.4800033569336,118.91999816894531,121.20999908447266,118.9710693359375,94071200,128.5547998046875,116.93056221008301,0.005141411107143501
121.6500015258789,122.58000183105469,120.7300033569336,121.38999938964844,119.1477279663086,80819200,128.40439971923828,117.11763721466065,0.0014850285169158983
120.11000061035156,120.4000015258789,118.86000061035156,119.9000015258789,117.68526458740234,85671900,128.2595997619629,117.29363723754882,-0.012274469653688724
121.6500015258789,123.5199966430664,121.1500015258789,122.1500015258789,119.8936996459961,118323800,128.14599975585938,117.47564975738526,0.018765637792876655
123.66000366210938,124.18000030517578,122.48999786376953,123.0,120.72798919677734,75089100,127.96539978027344,117.65054977416992,0.006958644809685222
123.87000274658203,126.16000366210938,123.06999969482422,125.9000015258789,123.57443237304688,88651200,127.74599990844726,117.84056228637695,0.02357724817787732
126.5,127.12999725341797,125.6500015258789,126.20999908447266,123.87870788574219,80171300,127.48879974365235,118.03194976806641,0.002462252222689809
125.83000183105469,127.91999816894531,125.13999938964844,127.9000015258789,125.5374984741211,83466700,127.18839981079101,118.23429977416993,0.013390400551981152
128.9499969482422,130.38999938964844,128.52000427246094,130.36000061035156,127.95203399658203,88844600,126.93239974975586,118.43751228332519,0.019233769000189582
129.8000030517578,133.0399932861328,129.47000122070312,133.0,130.54330444335938,106686700,126.75119979858398,118.64434978485107,0.020251606146730827
132.52000427246094,132.85000610351562,130.6300048828125,131.24000549316406,128.8157958984375,91420000,126.63419998168945,118.85047481536866,-0.013233041404781432
132.44000244140625,134.66000366210938,131.92999267578125,134.42999267578125,131.94686889648438,91266500,126.68359970092773,119.0665747833252,0.024306515156183428
134.94000244140625,135.0,131.66000366210938,132.02999877929688,129.59120178222656,87222800,126.6413996887207,119.28468727111816,-0.017853113347054084
133.82000732421875,135.0,133.63999938964844,134.5,132.0155792236328,89347100,126.63159957885742,119.50496227264404,0.018707878842231906
134.3000030517578,134.6699981689453,133.27999877929688,134.16000366210938,131.68186950683594,84922400,126.63599960327149,119.71976230621338,-0.002527853813313219
133.50999450683594,135.47000122070312,133.33999633789062,134.83999633789062,132.3493194580078,94264200,126.58499954223633,119.93882480621338,0.005068520104500429
135.02000427246094,135.52999877929688,131.80999755859375,133.11000061035156,130.6512451171875,94812300,126.51199966430664,120.14923732757569,-0.012829989428388311
132.36000061035156,133.75,131.3000030517578,133.5,131.03404235839844,68847100,126.44379959106445,120.3494248199463,0.002929902996470446
133.0399932861328,134.14999389648438,131.41000366210938,131.94000244140625,129.50289916992188,84566500,126.36239974975587,120.54326232910157,-0.011685374970739737
132.16000366210938,135.1199951171875,132.16000366210938,134.32000732421875,131.8389129638672,78657500,126.34099990844726,120.73814987182617,0.01803853902359487
134.8300018310547,135.05999755859375,133.55999755859375,134.72000122070312,132.2315216064453,66905100,126.33279983520508,120.93298736572265,0.002977917470767144
135.00999450683594,135.41000366210938,134.11000061035156,134.38999938964844,131.90760803222656,66015800,126.3131999206543,121.12533737182618,-0.002449538509980198
134.30999755859375,135.02000427246094,133.0800018310547,133.5800018310547,131.11256408691406,107760100,126.32099990844726,121.3158498764038,-0.0060272160300057775
136.47000122070312,137.07000732421875,132.4499969482422,133.47999572753906,131.014404296875,151101000,126.37379989624023,121.4979623413086,-0.0007486607437100501
131.77999877929688,133.55999755859375,131.07000732421875,131.4600067138672,129.03170776367188,109839500,126.40879989624024,121.66663738250732,-0.015133271488823707
132.0399932861328,134.07000732421875,131.8300018310547,132.5399932861328,130.09176635742188,75135100,126.46219985961915,121.84672485351562,0.008215324183090233
131.19000244140625,131.49000549316406,126.69999694824219,127.8499984741211,125.48841857910156,137564700,126.49919982910156,122.004337348938,-0.035385506636376296
129.1999969482422,130.4499969482422,127.97000122070312,128.10000610351562,125.73380279541016,84000900,126.54399993896484,122.15304988861084,0.0019554762016296134
127.88999938964844,129.75,127.12999725341797,129.74000549316406,127.343505859375,78128300,126.63180007934571,122.31674991607666,0.01280249267375666
130.85000610351562,131.25999450683594,129.47999572753906,130.2100067138672,128.0219268798828,78973300,126.81620025634766,122.48143745422364,0.003622639130594907
129.41000366210938,129.5399932861328,126.80999755859375,126.8499984741211,124.71836853027344,88071200,126.92800018310547,122.65146244049072,-0.025804531652698692
123.5,126.2699966430664,122.7699966430664,125.91000366210938,123.79417419433594,126142800,126.8904002380371,122.81793746948242,-0.007410286348592199
123.4000015258789,124.63999938964844,122.25,122.7699966430664,120.70692443847656,112172300,126.8434001159668,122.95773746490478,-0.02493850311901713
124.58000183105469,126.1500015258789,124.26000213623047,124.97000122070312,122.8699722290039,105861300,126.90160018920898,123.11632495880127,0.017919724996269926
126.25,127.88999938964844,125.8499984741211,127.44999694824219,125.30829620361328,81918000,127.04800018310547,123.27837493896484,0.019844728361323005
126.81999969482422,126.93000030517578,125.16999816894531,126.2699966430664,124.14811706542969,74244600,127.1450001525879,123.42877490997314,-0.009258535374112142
126.55999755859375,126.98999786376953,124.77999877929688,124.8499984741211,122.75196838378906,63342900,127.31480010986328,123.5217248916626,-0.011245729046459818
123.16000366210938,124.91999816894531,122.86000061035156,124.69000244140625,122.59468078613281,92612000,127.38680023193359,123.60048740386964,-0.0012815060846637083
125.2300033569336,127.72000122070312,125.0999984741211,127.30999755859375,125.17063903808594,76857100,127.5334001159668,123.68871238708496,0.021012070461853494
127.81999969482422,128.0,125.20999908447266,125.43000030517578,123.32223510742188,79295400,127.60280014038086,123.76554988861083,-0.014767082628783457
126.01000213623047,127.94000244140625,125.94000244140625,127.0999984741211,124.96417236328125,63092900,127.72420013427734,123.83153739929199,0.01331418452429367
127.81999969482422,128.32000732421875,126.31999969482422,126.9000015258789,124.76752471923828,72009500,127.78240020751953,123.9104748916626,-0.0015735401309459052
126.95999908447266,127.38999938964844,126.41999816894531,126.8499984741211,124.71836853027344,56575900,127.80800018310546,123.98108737945557,-0.0003940350760958111
126.44000244140625,127.63999938964844,125.08000183105469,125.27999877929688,123.17475128173828,94625600,127.8184001159668,124.06061237335206,-0.012376820762394547
125.56999969482422,125.80000305175781,124.55000305175781,124.61000061035156,122.5160140991211,71311100,127.9000001525879,124.11861236572265,-0.005348005870638883
125.08000183105469,125.3499984741211,123.94000244140625,124.27999877929688,122.19153594970703,67637100,127.98580017089844,124.16496234893799,-0.002648277260559384
124.27999877929688,125.23999786376953,124.05000305175781,125.05999755859375,122.95843505859375,59278900,128.01920013427736,124.21572483062744,0.006276140867059743
124.68000030517578,124.8499984741211,123.12999725341797,123.54000091552734,121.4639892578125,76229200,128.03920013427734,124.26038734436035,-0.012154139395007202
124.06999969482422,126.16000366210938,123.8499984741211,125.88999938964844,123.77449035644531,75169300,128.1552001953125,124.3120248413086,0.019022166559055975
126.16999816894531,126.31999969482422,124.83000183105469,125.9000015258789,123.78434753417969,71057600,128.26140029907228,124.36298736572266,7.945139629006448e-05
126.5999984741211,128.4600067138672,126.20999908447266,126.73999786376953,124.61021423339844,74403800,128.3720002746582,124.4053123474121,0.006671932706195927
127.20999908447266,127.75,126.5199966430664,127.12999725341797,124.99365997314453,56877900,128.4868002319336,124.4191123199463,0.003077161087438496
127.0199966430664,128.19000244140625,125.94000244140625,126.11000061035156,123.99081420898438,71186400,128.61100021362304,124.42037483215331,-0.008023257021182562
126.52999877929688,127.44000244140625,126.0999984741211,127.3499984741211,125.20995330810547,53522400,128.7150001525879,124.43299983978271,0.009832668763525065
127.81999969482422,130.5399932861328,127.06999969482422,130.47999572753906,128.28736877441406,96906500,128.86460006713867,124.45278732299805,0.024577913552578545
129.94000244140625,130.60000610351562,129.38999938964844,129.63999938964844,127.46150207519531,62746300,128.93940002441406,124.47593730926513,-0.006437740384699686
130.3699951171875,130.88999938964844,128.4600067138672,130.14999389648438,127.96289825439453,91815000,129.0181999206543,124.50264976501465,0.003933928642679829
129.8000030517578,132.5500030517578,129.64999389648438,131.7899932861328,129.57534790039062,96721700,129.09599975585937,124.51639976501465,0.012600841079968284
130.7100067138672,131.50999450683594,130.24000549316406,130.4600067138672,128.26771545410156,108953300,129.09799987792968,124.49779983520507,-0.010091711359132227
130.3000030517578,132.41000366210938,129.2100067138672,132.3000030517578,130.0767822265625,79663300,129.08399993896484,124.50229988098144,0.014103911108376721
132.1300048828125,134.0800018310547,131.6199951171875,133.97999572753906,131.72857666015625,74783600,129.13879974365236,124.56779987335204,0.012698357044814257
133.77000427246094,134.32000732421875,133.22999572753906,133.6999969482422,131.45327758789062,60214200,129.12419982910157,124.63149986267089,-0.002089855114387973
134.4499969482422,134.63999938964844,132.92999267578125,133.41000366210938,131.1681671142578,68711000,129.1517999267578,124.73444988250732,-0.0021689849869261923
133.4600067138672,133.88999938964844,132.80999755859375,133.11000061035156,130.8731689453125,70783700,129.12399993896486,124.81339988708496,-0.00224872980678148
133.41000366210938,135.25,133.35000610351562,134.77999877929688,132.51512145996094,62111300,129.1363998413086,124.9198498916626,0.012546000760933262
134.8000030517578,136.49000549316406,134.35000610351562,136.3300018310547,134.03904724121094,64556100,129.16619995117188,125.04149990081787,0.011500245331623304
136.1699981689453,137.41000366210938,135.8699951171875,136.9600067138672,134.6584930419922,63261400,129.24320007324218,125.14949993133546,0.0046211756352296796
136.60000610351562,137.3300018310547,135.75999450683594,137.27000427246094,134.9632568359375,52485800,129.3186001586914,125.25814994812012,0.002263416642797056
137.89999389648438,140.0,137.75,139.9600067138672,137.6080780029297,78852600,129.47900024414062,125.39729999542236,0.01959643299833358
140.07000732421875,143.14999389648438,140.07000732421875,142.02000427246094,139.6334686279297,108181800,129.63300018310548,125.55570003509521,0.01471847284778427
143.5399932861328,144.88999938964844,142.66000366210938,144.57000732421875,142.14059448242188,104911600,129.8300003051758,125.74435009002686,0.01795523852305836
141.5800018310547,144.05999755859375,140.6699981689453,143.24000549316406,140.83294677734375,105575500,130.00700042724608,125.9101501083374,-0.009199707848613237
142.75,145.64999389648438,142.64999389648438,145.11000061035156,142.67152404785156,99890800,130.23760040283204,126.0766501235962,0.013054977977341231
146.2100067138672,146.32000732421875,144.0,144.5,142.07176208496094,76299700,130.45800048828124,126.26355010986327,-0.004203711720665804
144.02999877929688,147.4600067138672,143.6300048828125,145.63999938964844,143.19261169433594,100827100,130.74160034179687,126.450650100708,0.007889269132515198
148.10000610351562,149.57000732421875,147.67999267578125,149.14999389648438,146.64361572265625,127050800,131.0738003540039,126.63500007629395,0.024100484218248397
149.24000549316406,150.0,147.08999633789062,148.47999572753906,145.98489379882812,106820300,131.48640029907227,126.80260005950927,-0.004492109932034749
148.4600067138672,149.75999450683594,145.8800048828125,146.38999938964844,143.93003845214844,93251400,131.8522001647949,126.96410007476807,-0.014075945568625792
143.75,144.07000732421875,141.6699981689453,142.4499969482422,140.05621337890625,121434600,132.10639999389647,127.0973000717163,-0.026914423511397723
143.4600067138672,147.10000610351562,142.9600067138672,146.14999389648438,143.69407653808594,96350000,132.42519973754884,127.24410003662109,0.025974005107115117
145.52999877929688,146.1300048828125,144.6300048828125,145.39999389648438,142.95663452148438,74993500,132.7961996459961,127.40600002288818,-0.005131714206784155
145.94000244140625,148.1999969482422,145.80999755859375,146.8000030517578,144.33314514160156,77338200,133.21399963378906,127.55750003814697,0.009628674099327439
147.5500030517578,148.72000122070312,146.9199981689453,148.55999755859375,146.0635528564453,71447400,133.72979965209962,127.73450000762939,0.011989063148829748
148.27000427246094,149.8300018310547,147.6999969482422,148.99000549316406,146.48634338378906,72434100,134.21019973754883,127.90405002593994,0.002894506876931713
149.1199951171875,149.2100067138672,145.5500030517578,146.77000427246094,144.3036346435547,104818600,134.5965998840332,128.06305004119872,-0.014900336524955593
144.80999755859375,146.97000122070312,142.5399932861328,144.97999572753906,142.543701171875,118931200,134.97079986572265,128.20310001373292,-0.012196010716187922
144.69000244140625,146.5500030517578,144.5800018310547,145.63999938964844,143.19261169433594,56699500,135.38659988403322,128.30930000305176,0.0045523774421245555
144.3800048828125,146.3300018310547,144.11000061035156,145.86000061035156,143.408935546875,70440600,135.80999984741212,128.4331000137329,0.001510582406104799
146.36000061035156,146.9499969482422,145.25,145.52000427246094,143.0746307373047,62880000,136.17419998168944,128.5547500228882,-0.002330977214232255
145.80999755859375,148.0399932861328,145.17999267578125,147.36000061035156,144.8837432861328,64786600,136.61279998779298,128.68800003051757,0.012644284523559701
147.27000427246094,147.7899932861328,146.27999877929688,146.9499969482422,144.4805908203125,56368300,137.0097999572754,128.82765003204346,-0.00278232668574363
